"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ddx3x4",8.599701e-35,0.5857495,0.458,0.163,1.499702e-30,"Basal duct","Ddx3x"
"Gas61",1.305084e-34,0.5620036,0.308,0.086,2.275937e-30,"Basal duct","Gas6"
"Rnf1222",1.329601e-34,0.4521337,0.185,0.036,2.318691e-30,"Basal duct","Rnf122"
"Hnrnpf1",1.44655e-34,0.5801717,0.577,0.24,2.522639e-30,"Basal duct","Hnrnpf"
"Btg25",1.467227e-34,0.6103419,0.708,0.337,2.558697e-30,"Basal duct","Btg2"
"Hsp90ab14",1.60532e-34,0.5457588,0.9,0.624,2.799517e-30,"Basal duct","Hsp90ab1"
"Rps11-ps11",1.733572e-34,0.4107143,0.223,0.049,3.023176e-30,"Basal duct","Rps11-ps1"
"App3",2.138053e-34,0.5665264,0.488,0.181,3.728551e-30,"Basal duct","App"
"Ralbp13",2.310758e-34,0.6046772,0.442,0.158,4.02973e-30,"Basal duct","Ralbp1"
"Hdgf",2.687291e-34,0.5304316,0.381,0.122,4.686367e-30,"Basal duct","Hdgf"
"Noct",3.128364e-34,0.3748066,0.138,0.021,5.455554e-30,"Basal duct","Noct"
"Csnk1a14",3.835165e-34,0.5932,0.527,0.207,6.688145e-30,"Basal duct","Csnk1a1"
"Zbtb202",4.499185e-34,0.7054021,0.419,0.149,7.84613e-30,"Basal duct","Zbtb20"
"Arid5b3",7.13036e-34,0.6801806,0.269,0.071,1.243463e-29,"Basal duct","Arid5b"
"Hdac2",8.421878e-34,0.4255587,0.2,0.042,1.468691e-29,"Basal duct","Hdac2"
"Cdh13",9.757446e-34,0.6161674,0.269,0.072,1.701601e-29,"Basal duct","Cdh1"
"Pcna",2.436973e-33,0.4662529,0.173,0.033,4.249838e-29,"Basal duct","Pcna"
"Hmgn2",2.64549e-33,0.4651091,0.138,0.022,4.61347e-29,"Basal duct","Hmgn2"
"Akirin21",2.791371e-33,0.5241843,0.269,0.071,4.867871e-29,"Basal duct","Akirin2"
"Ube2d32",2.948473e-33,0.6050002,0.642,0.289,5.141842e-29,"Basal duct","Ube2d3"
"Btf35",3.96562e-33,0.5896504,0.792,0.435,6.915644e-29,"Basal duct","Btf3"
"Snhg6",4.994199e-33,0.3323182,0.131,0.02,8.709384e-29,"Basal duct","Snhg6"
"Prmt11",5.900884e-33,0.5757508,0.304,0.088,1.029055e-28,"Basal duct","Prmt1"
"Nfkbiz2",6.318653e-33,0.5705596,0.296,0.083,1.10191e-28,"Basal duct","Nfkbiz"
"Rap2b",6.557661e-33,0.4071987,0.119,0.017,1.14359e-28,"Basal duct","Rap2b"
"Ube2n1",6.636327e-33,0.513539,0.358,0.112,1.157309e-28,"Basal duct","Ube2n"
"Morf4l13",7.924437e-33,0.5490395,0.588,0.251,1.381943e-28,"Basal duct","Morf4l1"
"Srsf31",1.056053e-32,0.6461985,0.569,0.245,1.841651e-28,"Basal duct","Srsf3"
"Auts24",1.274679e-32,0.5343192,0.308,0.091,2.222913e-28,"Basal duct","Auts2"
"Gm102602",1.311137e-32,0.5872873,0.642,0.289,2.286492e-28,"Basal duct","Gm10260"
"Dsc22",1.324068e-32,0.4705231,0.146,0.025,2.309042e-28,"Basal duct","Dsc2"
"Lsm5",1.431726e-32,0.4549143,0.262,0.067,2.496787e-28,"Basal duct","Lsm5"
"Hes14",1.812614e-32,0.8206481,0.431,0.161,3.161017e-28,"Basal duct","Hes1"
"Smim3",2.137841e-32,0.3534073,0.131,0.02,3.728181e-28,"Basal duct","Smim3"
"Ywhaq3",2.482368e-32,0.538979,0.558,0.228,4.329001e-28,"Basal duct","Ywhaq"
"Eif2s23",2.713221e-32,0.598981,0.515,0.211,4.731586e-28,"Basal duct","Eif2s2"
"Meis13",3.354523e-32,0.5068485,0.246,0.063,5.849953e-28,"Basal duct","Meis1"
"B2m2",3.822893e-32,0.5692806,0.738,0.36,6.666743e-28,"Basal duct","B2m"
"Rbbp71",5.339301e-32,0.5058051,0.331,0.101,9.311208e-28,"Basal duct","Rbbp7"
"Cbx32",5.839179e-32,0.5813935,0.338,0.106,1.018294e-27,"Basal duct","Cbx3"
"Gclm",6.195029e-32,0.4919234,0.238,0.059,1.080351e-27,"Basal duct","Gclm"
"D10Wsu102e",6.730646e-32,0.3519996,0.119,0.017,1.173757e-27,"Basal duct","D10Wsu102e"
"Tuba1c3",7.485363e-32,0.5956976,0.312,0.093,1.305372e-27,"Basal duct","Tuba1c"
"Shfm13",8.093688e-32,0.5239972,0.623,0.276,1.411458e-27,"Basal duct","Shfm1"
"Nudt211",8.111681e-32,0.4689724,0.238,0.059,1.414596e-27,"Basal duct","Nudt21"
"Apex1",8.865338e-32,0.4142952,0.2,0.044,1.546026e-27,"Basal duct","Apex1"
"Atox11",1.132441e-31,0.483677,0.596,0.249,1.974863e-27,"Basal duct","Atox1"
"Maged12",1.760047e-31,0.5882585,0.292,0.087,3.069346e-27,"Basal duct","Maged1"
"Gm100392",2.152942e-31,0.3955592,0.188,0.039,3.754515e-27,"Basal duct","Gm10039"
"Pfn11",2.686631e-31,0.4139455,0.746,0.36,4.685216e-27,"Basal duct","Pfn1"
"Tagln21",3.531562e-31,0.6391727,0.515,0.209,6.158691e-27,"Basal duct","Tagln2"
"Use1",3.71202e-31,0.605878,0.358,0.117,6.473391e-27,"Basal duct","Use1"
"Rpl104",4.782067e-31,0.4638744,0.946,0.808,8.339447e-27,"Basal duct","Rpl10"
"Cdcp11",6.247225e-31,0.351493,0.119,0.018,1.089454e-26,"Basal duct","Cdcp1"
"Runx11",6.284547e-31,0.5284398,0.215,0.051,1.095962e-26,"Basal duct","Runx1"
"Klf13",6.41172e-31,0.4553627,0.231,0.057,1.11814e-26,"Basal duct","Klf13"
"Smc4",7.101727e-31,0.4719987,0.138,0.023,1.23847e-26,"Basal duct","Smc4"
"Nono2",7.362754e-31,0.4613816,0.342,0.109,1.283991e-26,"Basal duct","Nono"
"Pcbp12",8.88921e-31,0.5951998,0.477,0.19,1.550189e-26,"Basal duct","Pcbp1"
"Rplp14",9.045327e-31,0.4373305,0.965,0.869,1.577415e-26,"Basal duct","Rplp1"
"Taf1d1",9.964533e-31,0.4857725,0.254,0.068,1.737715e-26,"Basal duct","Taf1d"
"Calr2",1.125283e-30,0.6619171,0.554,0.248,1.962382e-26,"Basal duct","Calr"
"Gtf2ird1",1.262633e-30,0.4209252,0.119,0.018,2.201906e-26,"Basal duct","Gtf2ird1"
"Apobec3",1.552561e-30,0.2922848,0.104,0.014,2.707512e-26,"Basal duct","Apobec3"
"Hnrnph12",1.838331e-30,0.5079851,0.342,0.111,3.205866e-26,"Basal duct","Hnrnph1"
"Eif11",1.931075e-30,0.4527454,0.954,0.725,3.367601e-26,"Basal duct","Eif1"
"Tmed5",2.153532e-30,0.5697871,0.227,0.057,3.755545e-26,"Basal duct","Tmed5"
"Fem1b",2.266278e-30,0.3485847,0.108,0.015,3.952162e-26,"Basal duct","Fem1b"
"Vps72",2.844335e-30,0.4067351,0.181,0.038,4.960236e-26,"Basal duct","Vps72"
"Pde4b2",3.470132e-30,0.8006013,0.288,0.088,6.051562e-26,"Basal duct","Pde4b"
"2700094K13Rik",3.640332e-30,0.5628669,0.277,0.079,6.348376e-26,"Basal duct","2700094K13Rik"
"BC0640784",3.804666e-30,0.6714724,0.312,0.098,6.634957e-26,"Basal duct","BC064078"
"Khdrbs1",7.099161e-30,0.471135,0.25,0.067,1.238023e-25,"Basal duct","Khdrbs1"
"Tcf3",7.494073e-30,0.3450551,0.146,0.026,1.306891e-25,"Basal duct","Tcf3"
"Casp4",8.136955e-30,0.412547,0.123,0.019,1.419004e-25,"Basal duct","Casp4"
"Kcnq1ot13",9.426491e-30,0.6440734,0.242,0.065,1.643886e-25,"Basal duct","Kcnq1ot1"
"Prelp1",1.276121e-29,0.3388509,0.127,0.021,2.225427e-25,"Basal duct","Prelp"
"Rassf12",1.330945e-29,0.6055907,0.277,0.081,2.321035e-25,"Basal duct","Rassf1"
"Arl5b",1.432733e-29,0.4850337,0.162,0.032,2.498544e-25,"Basal duct","Arl5b"
"Sarnp3",1.534723e-29,0.4729579,0.315,0.098,2.676404e-25,"Basal duct","Sarnp"
"Eif3a4",1.577558e-29,0.574612,0.377,0.134,2.751104e-25,"Basal duct","Eif3a"
"Yap1",1.732335e-29,0.4115179,0.158,0.031,3.021019e-25,"Basal duct","Yap1"
"Morf4l22",1.734481e-29,0.494241,0.381,0.134,3.024762e-25,"Basal duct","Morf4l2"
"Dsp4",2.048794e-29,0.6191055,0.25,0.07,3.572892e-25,"Basal duct","Dsp"
"Kdm6b1",2.151952e-29,0.71177,0.254,0.071,3.752788e-25,"Basal duct","Kdm6b"
"Snrpd1",2.393969e-29,0.5309434,0.335,0.109,4.174843e-25,"Basal duct","Snrpd1"
"Gnl3",2.594744e-29,0.440171,0.177,0.038,4.524974e-25,"Basal duct","Gnl3"
"Snrpd21",3.326453e-29,0.4909569,0.515,0.212,5.801002e-25,"Basal duct","Snrpd2"
"Topors",3.849055e-29,0.48771,0.2,0.047,6.712366e-25,"Basal duct","Topors"
"Rack12",3.954231e-29,0.5230599,0.835,0.538,6.895783e-25,"Basal duct","Rack1"
"Sec625",4.385118e-29,0.5655001,0.481,0.201,7.647208e-25,"Basal duct","Sec62"
"Smarca22",4.749957e-29,0.475246,0.238,0.063,8.283451e-25,"Basal duct","Smarca2"
"Nasp",5.940512e-29,0.4308232,0.173,0.037,1.035966e-24,"Basal duct","Nasp"
"Gm143031",7.048923e-29,0.4723986,0.235,0.061,1.229262e-24,"Basal duct","Gm14303"
"Cebpd5",7.342155e-29,0.8770217,0.446,0.182,1.280398e-24,"Basal duct","Cebpd"
"Rrad",8.258702e-29,0.9096772,0.127,0.021,1.440235e-24,"Basal duct","Rrad"
"Tceal83",9.379993e-29,0.6919486,0.396,0.149,1.635777e-24,"Basal duct","Tceal8"
"Smarce1",1.24775e-28,0.3599691,0.158,0.031,2.175952e-24,"Basal duct","Smarce1"
"Arf51",1.272787e-28,0.482299,0.5,0.205,2.219614e-24,"Basal duct","Arf5"
"Emp22",1.340771e-28,0.4788046,0.246,0.067,2.338171e-24,"Basal duct","Emp2"
"Urah2",1.628106e-28,0.4499139,0.319,0.1,2.839254e-24,"Basal duct","Urah"
"Ankrd111",1.702791e-28,0.5378138,0.308,0.096,2.969497e-24,"Basal duct","Ankrd11"
"Aprt",2.001212e-28,0.4899874,0.292,0.088,3.489913e-24,"Basal duct","Aprt"
"Snrpa1",2.314895e-28,0.3931025,0.227,0.058,4.036946e-24,"Basal duct","Snrpa1"
"Rnase4",2.581177e-28,0.3672372,0.154,0.03,4.501315e-24,"Basal duct","Rnase4"
"Ythdc11",2.799487e-28,0.498731,0.238,0.065,4.882025e-24,"Basal duct","Ythdc1"
"U2af1",2.854674e-28,0.4468129,0.338,0.111,4.978266e-24,"Basal duct","U2af1"
"Hnrnpdl2",3.993033e-28,0.5679767,0.346,0.119,6.96345e-24,"Basal duct","Hnrnpdl"
"H3f3a3",4.144237e-28,0.5463092,0.858,0.557,7.227135e-24,"Basal duct","H3f3a"
"Srsf22",4.227522e-28,0.5217044,0.438,0.171,7.372375e-24,"Basal duct","Srsf2"
"Lancl1",4.439932e-28,0.3339935,0.119,0.019,7.742797e-24,"Basal duct","Lancl1"
"Chd31",4.626941e-28,0.4248662,0.227,0.06,8.068923e-24,"Basal duct","Chd3"
"Klf102",4.661869e-28,0.5258669,0.212,0.053,8.129833e-24,"Basal duct","Klf10"
"Gm5805",5.059568e-28,0.3363136,0.112,0.017,8.82338e-24,"Basal duct","Gm5805"
"Anp32b1",5.726619e-28,0.5297996,0.462,0.184,9.98665e-24,"Basal duct","Anp32b"
"Ptprf4",5.734521e-28,0.5367539,0.242,0.068,1.000043e-23,"Basal duct","Ptprf"
"Ruvbl2",5.739551e-28,0.2840039,0.131,0.023,1.00092e-23,"Basal duct","Ruvbl2"
"Lmnb1",6.539467e-28,0.3330919,0.127,0.022,1.140418e-23,"Basal duct","Lmnb1"
"Ywhae4",7.452505e-28,0.4850963,0.615,0.285,1.299642e-23,"Basal duct","Ywhae"
"Ctsl2",1.621898e-27,0.5657151,0.323,0.108,2.828427e-23,"Basal duct","Ctsl"
"Skp1a2",2.300226e-27,0.4993985,0.365,0.131,4.011365e-23,"Basal duct","Skp1a"
"Ftl11",2.502881e-27,0.3126163,0.946,0.773,4.364775e-23,"Basal duct","Ftl1"
"Tceb13",2.83223e-27,0.5137602,0.392,0.146,4.939127e-23,"Basal duct","Tceb1"
"Psma43",2.989467e-27,0.4612823,0.427,0.164,5.213331e-23,"Basal duct","Psma4"
"Meis22",4.626555e-27,0.5455964,0.273,0.083,8.068249e-23,"Basal duct","Meis2"
"Rps6-ps4",4.982518e-27,0.4228792,0.2,0.049,8.689013e-23,"Basal duct","Rps6-ps4"
"Cldn75",5.109026e-27,0.5598163,0.331,0.115,8.909631e-23,"Basal duct","Cldn7"
"Selk2",5.152896e-27,0.5016136,0.573,0.267,8.986135e-23,"Basal duct","Selk"
"Tmpo1",5.467775e-27,0.4028637,0.192,0.046,9.535252e-23,"Basal duct","Tmpo"
"Tomm202",5.966548e-27,0.523592,0.588,0.274,1.040506e-22,"Basal duct","Tomm20"
"Stat32",6.73264e-27,0.501862,0.258,0.076,1.174105e-22,"Basal duct","Stat3"
"Paip21",7.158906e-27,0.4312441,0.423,0.162,1.248442e-22,"Basal duct","Paip2"
"Cct41",7.261727e-27,0.5044118,0.435,0.174,1.266373e-22,"Basal duct","Cct4"
"Smchd1",8.342249e-27,0.3684795,0.196,0.048,1.454805e-22,"Basal duct","Smchd1"
"Ifrd14",8.743462e-27,0.5958699,0.492,0.213,1.524772e-22,"Basal duct","Ifrd1"
"U2af2",1.157207e-26,0.3764051,0.204,0.051,2.018053e-22,"Basal duct","U2af2"
"Eef1e1",1.215813e-26,0.2856902,0.177,0.04,2.120257e-22,"Basal duct","Eef1e1"
"Coq10b",1.326163e-26,0.4942897,0.262,0.077,2.312695e-22,"Basal duct","Coq10b"
"mt-Co33",1.606561e-26,0.546746,0.246,0.072,2.801683e-22,"Basal duct","mt-Co3"
"Ctnnb12",1.92615e-26,0.6286208,0.346,0.124,3.359014e-22,"Basal duct","Ctnnb1"
"Ctbp2",2.000482e-26,0.3811548,0.142,0.028,3.48864e-22,"Basal duct","Ctbp2"
"Metap21",2.278241e-26,0.4852405,0.342,0.12,3.973025e-22,"Basal duct","Metap2"
"Ssbp1",2.425702e-26,0.3344037,0.246,0.069,4.230181e-22,"Basal duct","Ssbp1"
"Cnbp3",2.858292e-26,0.4831596,0.615,0.294,4.984575e-22,"Basal duct","Cnbp"
"Dut1",2.865458e-26,0.5039273,0.254,0.075,4.997072e-22,"Basal duct","Dut"
"S100a162",3.631701e-26,0.4658749,0.377,0.138,6.333324e-22,"Basal duct","S100a16"
"Prrc2c2",3.960848e-26,0.5198767,0.281,0.089,6.907322e-22,"Basal duct","Prrc2c"
"Itga62",4.269854e-26,0.4860546,0.242,0.07,7.446199e-22,"Basal duct","Itga6"
"Nras",4.740931e-26,0.4022618,0.188,0.046,8.26771e-22,"Basal duct","Nras"
"Tsc22d22",4.752603e-26,0.5641001,0.219,0.06,8.288064e-22,"Basal duct","Tsc22d2"
"Irf62",5.748483e-26,0.4373042,0.185,0.045,1.002478e-21,"Basal duct","Irf6"
"Plec2",6.636592e-26,0.4531532,0.196,0.05,1.157355e-21,"Basal duct","Plec"
"Dync1i21",7.073683e-26,0.4219367,0.242,0.069,1.23358e-21,"Basal duct","Dync1i2"
"Ppid",7.349357e-26,0.3193884,0.177,0.041,1.281654e-21,"Basal duct","Ppid"
"Rbm4b",7.736145e-26,0.3893019,0.142,0.028,1.349106e-21,"Basal duct","Rbm4b"
"Dtymk",7.796088e-26,0.4929594,0.219,0.06,1.35956e-21,"Basal duct","Dtymk"
"Lims1",9.389291e-26,0.3920936,0.181,0.043,1.637398e-21,"Basal duct","Lims1"
"Gm122542",9.750882e-26,0.3819899,0.219,0.059,1.700456e-21,"Basal duct","Gm12254"
"Mgst12",9.779352e-26,0.398718,0.208,0.054,1.705421e-21,"Basal duct","Mgst1"
"Ssb1",1.220839e-25,0.4709882,0.388,0.148,2.129022e-21,"Basal duct","Ssb"
"Birc2",1.256784e-25,0.4580229,0.165,0.037,2.191706e-21,"Basal duct","Birc2"
"Srsf111",1.315482e-25,0.5228637,0.338,0.121,2.29407e-21,"Basal duct","Srsf11"
"Cd633",1.637326e-25,0.5428985,0.573,0.274,2.855334e-21,"Basal duct","Cd63"
"Nfe2l2",1.683029e-25,0.4607136,0.265,0.08,2.935034e-21,"Basal duct","Nfe2l2"
"Pum11",1.866221e-25,0.4641542,0.192,0.049,3.254502e-21,"Basal duct","Pum1"
"Foxn3",1.922133e-25,0.3345021,0.146,0.03,3.352007e-21,"Basal duct","Foxn3"
"Nsa2",2.043565e-25,0.5092878,0.362,0.134,3.563772e-21,"Basal duct","Nsa2"
"Rpia",2.062352e-25,0.3442469,0.112,0.019,3.596536e-21,"Basal duct","Rpia"
"Rcn2",2.103052e-25,0.2987931,0.131,0.025,3.667513e-21,"Basal duct","Rcn2"
"Furin3",2.207417e-25,0.4482095,0.208,0.055,3.849514e-21,"Basal duct","Furin"
"Srsf51",2.772958e-25,0.5465502,0.515,0.233,4.835762e-21,"Basal duct","Srsf5"
"Rsrc22",3.903445e-25,0.514854,0.338,0.121,6.807218e-21,"Basal duct","Rsrc2"
"Rfc3",4.153712e-25,0.2789208,0.108,0.018,7.243658e-21,"Basal duct","Rfc3"
"Atp13a33",4.367164e-25,0.4197572,0.188,0.048,7.615898e-21,"Basal duct","Atp13a3"
"Trim281",5.0753e-25,0.4816597,0.188,0.048,8.850816e-21,"Basal duct","Trim28"
"Tcp12",5.124248e-25,0.4293765,0.335,0.119,8.936176e-21,"Basal duct","Tcp1"
"Prdx15",6.172261e-25,0.4445551,0.831,0.521,1.076381e-20,"Basal duct","Prdx1"
"Notch1",8.237311e-25,0.2940409,0.119,0.021,1.436505e-20,"Basal duct","Notch1"
"Dynll14",8.246185e-25,0.5637218,0.7,0.372,1.438052e-20,"Basal duct","Dynll1"
"Rbm31",1.079428e-24,0.5595058,0.565,0.275,1.882414e-20,"Basal duct","Rbm3"
"Arf63",1.123051e-24,0.4866504,0.392,0.154,1.958489e-20,"Basal duct","Arf6"
"Kif5b4",1.127644e-24,0.5114391,0.423,0.175,1.966498e-20,"Basal duct","Kif5b"
"Trmt112",1.193644e-24,0.5116337,0.292,0.097,2.081596e-20,"Basal duct","Trmt112"
"Tpm41",1.540757e-24,0.4605553,0.292,0.097,2.686926e-20,"Basal duct","Tpm4"
"Cct52",1.706093e-24,0.4453523,0.423,0.17,2.975255e-20,"Basal duct","Cct5"
"Ezh2",2.189862e-24,0.343314,0.119,0.022,3.8189e-20,"Basal duct","Ezh2"
"Gpx42",2.658554e-24,0.5457857,0.712,0.4,4.636253e-20,"Basal duct","Gpx4"
"Emd",3.040704e-24,0.5771195,0.212,0.059,5.302683e-20,"Basal duct","Emd"
"Ywhag",4.06254e-24,0.408366,0.177,0.044,7.084664e-20,"Basal duct","Ywhag"
"Nfix2",4.987565e-24,0.4608098,0.35,0.13,8.697815e-20,"Basal duct","Nfix"
"Cct32",5.263632e-24,0.4089153,0.308,0.106,9.179247e-20,"Basal duct","Cct3"
"Nfkb11",5.944283e-24,0.500934,0.223,0.064,1.036623e-19,"Basal duct","Nfkb1"
"Serf11",6.035135e-24,0.4077926,0.223,0.063,1.052467e-19,"Basal duct","Serf1"
"9430038I01Rik",6.320752e-24,0.2735353,0.104,0.017,1.102276e-19,"Basal duct","9430038I01Rik"
"Tma73",6.400857e-24,0.4508576,0.531,0.246,1.116245e-19,"Basal duct","Tma7"
"Psma52",7.032552e-24,0.3924113,0.285,0.093,1.226407e-19,"Basal duct","Psma5"
"Pabpc4",7.732077e-24,0.3337231,0.146,0.032,1.348397e-19,"Basal duct","Pabpc4"
"Hspd11",8.119961e-24,0.4616888,0.488,0.218,1.41604e-19,"Basal duct","Hspd1"
"Sumo11",1.039025e-23,0.4521961,0.512,0.232,1.811955e-19,"Basal duct","Sumo1"
"Slit21",1.133632e-23,0.3652623,0.115,0.021,1.976941e-19,"Basal duct","Slit2"
"Tbca2",1.322183e-23,0.4248278,0.542,0.249,2.305755e-19,"Basal duct","Tbca"
"Actn43",1.549214e-23,0.5118577,0.288,0.1,2.701675e-19,"Basal duct","Actn4"
"Txn12",1.603871e-23,0.4233905,0.6,0.292,2.796991e-19,"Basal duct","Txn1"
"Eif5a3",1.870077e-23,0.4898587,0.765,0.458,3.261228e-19,"Basal duct","Eif5a"
"Ubald11",2.279401e-23,0.4080765,0.204,0.056,3.975048e-19,"Basal duct","Ubald1"
"Pcbp23",2.729668e-23,0.4851497,0.438,0.188,4.760267e-19,"Basal duct","Pcbp2"
"Itgb11",2.794828e-23,0.4928158,0.254,0.081,4.873901e-19,"Basal duct","Itgb1"
"Snrpd32",3.646147e-23,0.4674822,0.362,0.139,6.358516e-19,"Basal duct","Snrpd3"
"Hspb83",3.668716e-23,0.5307231,0.215,0.063,6.397874e-19,"Basal duct","Hspb8"
"Mafg1",3.908928e-23,0.4231356,0.196,0.053,6.81678e-19,"Basal duct","Mafg"
"Usp9x2",3.939007e-23,0.4053148,0.212,0.061,6.869234e-19,"Basal duct","Usp9x"
"Hnrnpr1",4.017917e-23,0.3929009,0.254,0.08,7.006845e-19,"Basal duct","Hnrnpr"
"Eif3h2",4.267822e-23,0.4795713,0.642,0.332,7.442655e-19,"Basal duct","Eif3h"
"Pdlim11",4.442831e-23,0.4871438,0.246,0.077,7.747852e-19,"Basal duct","Pdlim1"
"Ube2d2a",4.654079e-23,0.4366798,0.373,0.145,8.116249e-19,"Basal duct","Ube2d2a"
"Mapre1",4.711435e-23,0.4263403,0.292,0.099,8.216271e-19,"Basal duct","Mapre1"
"Naa151",4.9221e-23,0.4070152,0.162,0.039,8.58365e-19,"Basal duct","Naa15"
"Sep153",7.625114e-23,0.4921929,0.512,0.243,1.329744e-18,"Basal duct","Sep15"
"Wbp54",7.814893e-23,0.4474369,0.646,0.345,1.362839e-18,"Basal duct","Wbp5"
"Snhg15",9.491249e-23,0.3982966,0.138,0.03,1.655179e-18,"Basal duct","Snhg15"
"Ets23",1.012183e-22,0.4859372,0.223,0.067,1.765146e-18,"Basal duct","Ets2"
"Naa50",1.069117e-22,0.4560516,0.315,0.114,1.864433e-18,"Basal duct","Naa50"
"Smarcc1",1.31468e-22,0.3426947,0.15,0.035,2.292671e-18,"Basal duct","Smarcc1"
"Bbc3",1.375812e-22,0.3609213,0.15,0.034,2.399279e-18,"Basal duct","Bbc3"
"Rab6a1",1.601591e-22,0.4714859,0.238,0.075,2.793014e-18,"Basal duct","Rab6a"
"Amotl1",1.637135e-22,0.2717195,0.112,0.021,2.855e-18,"Basal duct","Amotl1"
"Ube2b1",1.662277e-22,0.4701048,0.515,0.237,2.898844e-18,"Basal duct","Ube2b"
"Ubald2",1.873001e-22,0.4498363,0.354,0.136,3.266326e-18,"Basal duct","Ubald2"
"Myl62",2.139646e-22,0.3381206,0.792,0.435,3.731328e-18,"Basal duct","Myl6"
"Nectin22",2.405622e-22,0.3667126,0.173,0.045,4.195164e-18,"Basal duct","Nectin2"
"Slbp",2.56142e-22,0.4993229,0.235,0.072,4.46686e-18,"Basal duct","Slbp"
"Mybbp1a",2.756596e-22,0.3050443,0.127,0.026,4.807228e-18,"Basal duct","Mybbp1a"
"Vmp14",2.807447e-22,0.5442147,0.315,0.12,4.895906e-18,"Basal duct","Vmp1"
"Spint24",3.383412e-22,0.4014283,0.592,0.291,5.900332e-18,"Basal duct","Spint2"
"Clk13",3.428529e-22,0.4697856,0.315,0.116,5.979011e-18,"Basal duct","Clk1"
"Paics1",4.511584e-22,0.3629774,0.262,0.085,7.867751e-18,"Basal duct","Paics"
"Lmo42",5.395853e-22,0.417904,0.292,0.102,9.409828e-18,"Basal duct","Lmo4"
"Sesn32",5.448295e-22,0.3750598,0.188,0.051,9.501282e-18,"Basal duct","Sesn3"
"Tnrc6c",5.547605e-22,0.3687709,0.15,0.035,9.674468e-18,"Basal duct","Tnrc6c"
"Ube2e3",5.626957e-22,0.4359772,0.308,0.111,9.81285e-18,"Basal duct","Ube2e3"
"Fxyd35",6.15805e-22,0.4386508,0.565,0.278,1.073902e-17,"Basal duct","Fxyd3"
"Rab34",8.851751e-22,0.3281336,0.104,0.019,1.543657e-17,"Basal duct","Rab34"
"Rpl3-ps1",9.041164e-22,0.3024215,0.177,0.046,1.576689e-17,"Basal duct","Rpl3-ps1"
"Hmgb3",9.593278e-22,0.376195,0.158,0.039,1.672972e-17,"Basal duct","Hmgb3"
"Cetn31",1.110641e-21,0.4806733,0.3,0.109,1.936846e-17,"Basal duct","Cetn3"
"Raly1",1.380294e-21,0.4696111,0.381,0.156,2.407096e-17,"Basal duct","Raly"
"Midn2",1.415436e-21,0.4551134,0.204,0.06,2.468378e-17,"Basal duct","Midn"
"Tinagl1",2.399704e-21,0.3561067,0.192,0.053,4.184844e-17,"Basal duct","Tinagl1"
"Camta1",2.628015e-21,0.4331503,0.158,0.039,4.582995e-17,"Basal duct","Camta1"
"9530068E07Rik1",2.634129e-21,0.4054007,0.165,0.043,4.593658e-17,"Basal duct","9530068E07Rik"
"Tob14",2.905607e-21,0.4809025,0.292,0.107,5.067087e-17,"Basal duct","Tob1"
"Cldnd11",2.955673e-21,0.3862167,0.169,0.044,5.154399e-17,"Basal duct","Cldnd1"
"Eif4g22",3.509703e-21,0.4375347,0.519,0.252,6.120571e-17,"Basal duct","Eif4g2"
"Hspa83",3.879872e-21,0.3016667,0.796,0.492,6.76611e-17,"Basal duct","Hspa8"
"Luc7l32",4.040174e-21,0.4316475,0.223,0.07,7.04566e-17,"Basal duct","Luc7l3"
"Dnaja12",4.31232e-21,0.3161165,0.562,0.275,7.520255e-17,"Basal duct","Dnaja1"
"Cox7a2l",4.68216e-21,0.4270396,0.665,0.358,8.165218e-17,"Basal duct","Cox7a2l"
"Fbxo11",5.199489e-21,0.3025705,0.119,0.024,9.067389e-17,"Basal duct","Fbxo11"
"Cdkn1a",6.491511e-21,0.589985,0.3,0.111,1.132055e-16,"Basal duct","Cdkn1a"
"Dstn6",7.909228e-21,0.5368008,0.685,0.393,1.37929e-16,"Basal duct","Dstn"
"Snrpb1",8.958056e-21,0.4262921,0.488,0.229,1.562195e-16,"Basal duct","Snrpb"
"4921524J17Rik",9.077457e-21,0.3408065,0.138,0.032,1.583018e-16,"Basal duct","4921524J17Rik"
"Sept9",9.451937e-21,0.2926662,0.104,0.019,1.648323e-16,"Basal duct","Sept9"
"Slc2a12",1.019523e-20,0.441241,0.15,0.037,1.777947e-16,"Basal duct","Slc2a1"
"Tecr2",1.022751e-20,0.4845466,0.354,0.145,1.783576e-16,"Basal duct","Tecr"
"Pdap1",1.022905e-20,0.4556351,0.323,0.125,1.783843e-16,"Basal duct","Pdap1"
"Lsm3",1.054931e-20,0.3624171,0.2,0.058,1.839694e-16,"Basal duct","Lsm3"
"Ahr1",1.112924e-20,0.2962644,0.135,0.03,1.940829e-16,"Basal duct","Ahr"
"Pgrmc13",1.115251e-20,0.4701756,0.327,0.128,1.944886e-16,"Basal duct","Pgrmc1"
"Tceb23",1.134964e-20,0.3610667,0.673,0.353,1.979264e-16,"Basal duct","Tceb2"
"Ppp2r2a",1.151125e-20,0.394646,0.181,0.05,2.007447e-16,"Basal duct","Ppp2r2a"
"Atp1a13",1.567072e-20,0.6337697,0.565,0.302,2.732817e-16,"Basal duct","Atp1a1"
"H2afz1",1.654729e-20,0.6781836,0.654,0.368,2.885681e-16,"Basal duct","H2afz"
